agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_grads_emp,y1_grads_emp_instate,y5_grads_emp,y5_grads_emp_instate,y10_grads_emp,y10_grads_emp_instate,y1_grads_nme,y5_grads_nme,y10_grads_nme,status_y1_grads_emp,status_y1_grads_emp_instate,status_y5_grads_emp,status_y5_grads_emp_instate,status_y10_grads_emp,status_y10_grads_emp_instate,status_y1_grads_nme,status_y5_grads_nme,status_y10_grads_nme,industry_name,state_name
34,S,42,17,2,11,2011,5,N,00,A,00,146.0,25.0,164.0,12.0,0.0,,37.0,52.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,07,2,13,2011,5,N,00,A,00,1491.0,1002.0,1380.0,954.0,0.0,,315.0,341.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,17,2,13,2011,5,N,00,A,00,263.0,132.0,369.0,127.0,0.0,,110.0,121.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,05,2,11,2013,3,N,00,A,00,2413.0,1062.0,2313.0,972.0,0.0,,347.0,331.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,05,2,13,2013,3,N,00,A,00,1404.0,765.0,1426.0,803.0,0.0,,266.0,182.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,05,2,11,2016,3,N,00,A,00,3294.0,1486.0,0.0,,0.0,,630.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,42,05,2,13,2016,3,N,00,A,00,1057.0,559.0,0.0,,0.0,,196.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,11,2010,3,N,00,A,00,59.0,20.0,135.0,23.0,109.0,13.0,7.0,5.0,10.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,13,2010,3,N,00,A,00,143.0,27.0,172.0,25.0,204.0,25.0,64.0,20.0,34.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,44,02,2,13,2011,5,N,00,A,00,135.0,72.0,138.0,75.0,0.0,,30.0,20.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,07,2,13,2011,5,N,00,A,00,441.0,280.0,456.0,269.0,0.0,,94.0,88.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,13,2013,3,N,00,A,00,144.0,25.0,188.0,28.0,0.0,,49.0,22.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,02,2,13,2016,5,N,00,A,00,135.0,84.0,0.0,,0.0,,9.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,13,2016,3,N,00,A,00,84.0,19.0,0.0,,0.0,,34.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,07,2,13,2016,5,N,00,A,00,493.0,322.0,0.0,,0.0,,84.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,11,2019,3,N,00,A,00,85.0,17.0,0.0,,0.0,,9.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,44,05,2,13,2019,3,N,00,A,00,87.0,25.0,0.0,,0.0,,45.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,01,2,11,2001,5,N,00,A,00,1157.0,937.0,1338.0,975.0,1461.0,920.0,535.0,461.0,497.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,02,2,11,2001,5,N,00,A,00,59.0,36.0,53.0,42.0,34.0,14.0,16.0,12.0,20.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,11,2001,5,N,00,A,00,1879.0,1395.0,1910.0,1376.0,1581.0,1163.0,602.0,529.0,561.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2001,3,N,00,A,00,933.0,577.0,1078.0,574.0,1054.0,509.0,383.0,294.0,335.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,11,2001,5,N,00,A,00,201.0,53.0,337.0,67.0,212.0,45.0,70.0,67.0,52.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,13,2001,5,N,00,A,00,71.0,7.0,0.0,,47.0,6.0,5.0,,3.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2001,3,N,00,A,00,3720.0,2888.0,4152.0,2774.0,3310.0,2393.0,802.0,789.0,1113.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,13,2001,5,N,00,A,00,7009.0,6106.0,6714.0,5527.0,6061.0,4910.0,594.0,1024.0,1560.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,13,2001,5,N,00,A,00,451.0,271.0,426.0,257.0,262.0,205.0,35.0,49.0,116.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2004,3,N,00,A,00,912.0,579.0,1117.0,607.0,1126.0,538.0,353.0,297.0,279.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2004,3,N,00,A,00,4363.0,3520.0,3989.0,3140.0,3852.0,2817.0,780.0,922.0,1215.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,01,2,11,2006,5,N,00,A,00,833.0,594.0,1100.0,715.0,829.0,595.0,464.0,318.0,314.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,11,2006,5,N,00,A,00,991.0,800.0,1157.0,884.0,1069.0,775.0,478.0,344.0,334.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,11,2006,5,N,00,A,00,221.0,56.0,189.0,41.0,238.0,44.0,60.0,46.0,46.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,11,2006,5,N,00,A,00,0.0,,0.0,,51.0,5.0,,,5.0,5,5,5,5,1,1,5,5,1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,13,2006,5,N,00,A,00,0.0,,49.0,22.0,0.0,,,3.0,,5,5,1,1,5,5,5,1,5,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,13,2006,5,N,00,A,00,8096.0,6978.0,7633.0,6282.0,7450.0,5690.0,740.0,1136.0,1716.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,13,2006,5,N,00,A,00,322.0,267.0,466.0,264.0,392.0,222.0,48.0,65.0,107.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2007,3,N,00,A,00,818.0,433.0,873.0,430.0,965.0,411.0,262.0,203.0,202.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2007,3,N,00,A,00,3950.0,3268.0,4292.0,3164.0,3870.0,2812.0,1234.0,953.0,1227.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2010,3,N,00,A,00,683.0,381.0,823.0,422.0,893.0,406.0,259.0,204.0,198.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2010,3,N,00,A,00,3802.0,3240.0,4486.0,3349.0,3984.0,2857.0,1413.0,908.0,1366.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,45,01,2,11,2011,5,N,00,A,00,1034.0,790.0,1157.0,877.0,0.0,,554.0,387.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,11,2011,5,N,00,A,00,1276.0,1122.0,1714.0,1339.0,0.0,,690.0,496.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,11,2011,5,N,00,A,00,193.0,69.0,236.0,51.0,0.0,,152.0,154.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,11,2011,5,N,00,A,00,49.0,11.0,0.0,,0.0,,5.0,,,1,1,5,5,-1,-1,1,5,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,13,2011,5,N,00,A,00,6784.0,5743.0,6250.0,4920.0,0.0,,615.0,1064.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,13,2011,5,N,00,A,00,318.0,268.0,416.0,277.0,0.0,,53.0,71.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2013,3,N,00,A,00,1186.0,668.0,1216.0,637.0,0.0,,297.0,272.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2013,3,N,00,A,00,3696.0,3108.0,4065.0,3008.0,0.0,,825.0,770.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,01,2,11,2016,5,N,00,A,00,911.0,654.0,0.0,,0.0,,434.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,03,2,11,2016,5,N,00,A,00,1533.0,1207.0,0.0,,0.0,,709.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2016,3,N,00,A,00,1638.0,873.0,0.0,,0.0,,482.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,11,2016,5,N,00,A,00,325.0,112.0,0.0,,0.0,,208.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,11,2016,5,N,00,A,00,57.0,13.0,0.0,,0.0,,7.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2016,3,N,00,A,00,3705.0,3145.0,0.0,,0.0,,561.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,07,2,13,2016,5,N,00,A,00,6089.0,4997.0,0.0,,0.0,,746.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,17,2,13,2016,5,N,00,A,00,567.0,392.0,0.0,,0.0,,89.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,11,2019,3,N,00,A,00,1760.0,971.0,0.0,,0.0,,638.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,45,05,2,13,2019,3,N,00,A,00,3533.0,2884.0,0.0,,0.0,,734.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,11,2001,5,N,00,A,00,361.0,328.0,404.0,335.0,468.0,328.0,117.0,71.0,82.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,03,2,11,2001,5,N,00,A,00,680.0,562.0,711.0,549.0,863.0,534.0,136.0,118.0,130.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2001,3,N,00,A,00,261.0,202.0,454.0,198.0,313.0,182.0,59.0,42.0,47.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,11,2001,5,N,00,A,00,189.0,92.0,156.0,32.0,240.0,78.0,57.0,49.0,48.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,01,2,13,2001,5,N,00,A,00,71.0,31.0,0.0,,65.0,25.0,0.0,,8.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2001,3,N,00,A,00,1071.0,676.0,1022.0,607.0,1094.0,598.0,270.0,267.0,284.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,13,2001,5,N,00,A,00,1344.0,920.0,1392.0,851.0,1251.0,765.0,140.0,175.0,231.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,17,2,13,2001,5,N,00,A,00,128.0,76.0,143.0,66.0,137.0,52.0,74.0,81.0,100.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2004,3,N,00,A,00,331.0,220.0,406.0,227.0,399.0,194.0,74.0,49.0,43.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2004,3,N,00,A,00,1128.0,703.0,1121.0,659.0,1142.0,602.0,230.0,233.0,283.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,01,2,11,2006,5,N,00,A,00,74.0,10.0,0.0,,0.0,,2.0,,,1,1,5,5,5,5,1,5,5,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,11,2006,5,N,00,A,00,447.0,255.0,576.0,289.0,337.0,252.0,113.0,74.0,70.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,03,2,11,2006,5,N,00,A,00,422.0,292.0,445.0,312.0,396.0,290.0,108.0,84.0,80.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,11,2006,5,N,00,A,00,220.0,87.0,194.0,52.0,255.0,82.0,53.0,34.0,50.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,17,2,11,2006,5,N,00,A,00,0.0,,0.0,,50.0,4.0,,,0.0,5,5,5,5,1,1,5,5,1,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,13,2006,5,N,00,A,00,142.0,70.0,113.0,66.0,121.0,50.0,12.0,15.0,22.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,03,2,13,2006,5,N,00,A,00,0.0,,88.0,30.0,0.0,,,11.0,,5,5,1,1,5,5,5,1,5,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,13,2006,5,N,00,A,00,1146.0,802.0,1207.0,788.0,1194.0,711.0,149.0,152.0,233.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,17,2,13,2006,5,N,00,A,00,130.0,90.0,175.0,95.0,103.0,72.0,35.0,44.0,60.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2007,3,N,00,A,00,234.0,135.0,288.0,143.0,324.0,157.0,54.0,38.0,32.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2007,3,N,00,A,00,924.0,581.0,943.0,585.0,941.0,512.0,286.0,196.0,226.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2010,3,N,00,A,00,222.0,164.0,404.0,187.0,362.0,184.0,82.0,47.0,49.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2010,3,N,00,A,00,908.0,644.0,1177.0,697.0,1014.0,641.0,273.0,180.0,222.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,11,2011,5,N,00,A,00,231.0,179.0,267.0,209.0,0.0,,75.0,40.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,03,2,11,2011,5,N,00,A,00,382.0,337.0,500.0,363.0,0.0,,111.0,73.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,11,2011,5,N,00,A,00,364.0,79.0,370.0,72.0,0.0,,98.0,68.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,13,2011,5,N,00,A,00,87.0,11.0,90.0,18.0,0.0,,3.0,2.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,13,2011,5,N,00,A,00,1241.0,871.0,1175.0,763.0,0.0,,104.0,134.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,17,2,13,2011,5,N,00,A,00,221.0,98.0,168.0,76.0,0.0,,16.0,28.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2013,3,N,00,A,00,409.0,252.0,421.0,217.0,0.0,,87.0,60.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2013,3,N,00,A,00,1128.0,767.0,1307.0,777.0,0.0,,202.0,205.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,02,2,11,2016,5,N,00,A,00,491.0,309.0,0.0,,0.0,,113.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,03,2,11,2016,5,N,00,A,00,477.0,375.0,0.0,,0.0,,85.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2016,3,N,00,A,00,556.0,300.0,0.0,,0.0,,155.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,11,2016,5,N,00,A,00,434.0,124.0,0.0,,0.0,,124.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2016,3,N,00,A,00,1249.0,815.0,0.0,,0.0,,190.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,07,2,13,2016,5,N,00,A,00,1190.0,737.0,0.0,,0.0,,114.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,17,2,13,2016,5,N,00,A,00,146.0,55.0,0.0,,0.0,,5.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,11,2019,3,N,00,A,00,674.0,333.0,0.0,,0.0,,193.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,46,05,2,13,2019,3,N,00,A,00,1057.0,715.0,0.0,,0.0,,161.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,11,2001,5,N,00,A,00,3375.0,2739.0,3790.0,3048.0,4290.0,3244.0,3671.0,3001.0,3103.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,11,2001,5,N,00,A,00,416.0,215.0,340.0,202.0,522.0,160.0,92.0,77.0,60.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,11,2001,5,N,00,A,00,5142.0,4389.0,5947.0,4996.0,5696.0,4856.0,2742.0,2077.0,2250.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2001,3,N,00,A,00,3552.0,2888.0,3766.0,2999.0,3569.0,2764.0,1177.0,891.0,979.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,11,2001,5,N,00,A,00,3672.0,2401.0,3907.0,2078.0,3870.0,1908.0,1217.0,1014.0,1088.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,11,2001,5,N,00,A,00,245.0,81.0,132.0,59.0,328.0,87.0,66.0,64.0,66.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,13,2001,5,N,00,A,00,344.0,302.0,515.0,399.0,509.0,379.0,161.0,160.0,182.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,13,2001,5,N,00,A,00,101.0,73.0,0.0,,109.0,47.0,2.0,,29.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,13,2001,5,N,00,A,00,3106.0,2520.0,4726.0,4276.0,4829.0,4231.0,3261.0,1426.0,1398.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,13,2001,5,N,00,A,00,23493.0,22430.0,22468.0,20879.0,20688.0,18980.0,2730.0,3970.0,5661.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,13,2001,5,N,00,A,00,1904.0,1408.0,1498.0,1163.0,1507.0,1074.0,377.0,484.0,695.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2004,3,N,00,A,00,3922.0,3025.0,3916.0,2932.0,4035.0,2793.0,1094.0,942.0,947.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,11,2006,5,N,00,A,00,1989.0,1459.0,2559.0,1900.0,2772.0,2066.0,2737.0,2071.0,1905.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,11,2006,5,N,00,A,00,224.0,97.0,227.0,116.0,330.0,125.0,66.0,35.0,42.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,11,2006,5,N,00,A,00,2915.0,2308.0,3350.0,2703.0,3322.0,2659.0,1755.0,1310.0,1204.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,04,2,11,2006,5,N,00,A,00,56.0,17.0,52.0,12.0,55.0,17.0,1.0,4.0,2.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,11,2006,5,N,00,A,00,3386.0,2036.0,3686.0,1786.0,3657.0,1709.0,1020.0,755.0,835.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,11,2006,5,N,00,A,00,452.0,122.0,463.0,148.0,308.0,133.0,112.0,120.0,143.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,13,2006,5,N,00,A,00,65.0,49.0,237.0,78.0,79.0,59.0,82.0,48.0,64.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,13,2006,5,N,00,A,00,65.0,28.0,0.0,,61.0,9.0,33.0,,5.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,13,2006,5,N,00,A,00,3340.0,2579.0,5221.0,4588.0,5655.0,4876.0,4379.0,2056.0,1750.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,13,2006,5,N,00,A,00,30101.0,28887.0,28346.0,26744.0,26431.0,24426.0,3165.0,4680.0,6361.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,13,2006,5,N,00,A,00,2068.0,1615.0,2064.0,1494.0,1807.0,1297.0,411.0,527.0,712.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2007,3,N,00,A,00,2114.0,1660.0,2613.0,1887.0,2232.0,1661.0,665.0,507.0,504.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2010,3,N,00,A,00,3147.0,2311.0,2877.0,2319.0,3279.0,2453.0,799.0,562.0,633.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,11,2011,5,N,00,A,00,3914.0,3227.0,5853.0,4827.0,0.0,,5746.0,3828.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,11,2011,5,N,00,A,00,523.0,245.0,398.0,208.0,0.0,,132.0,77.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,11,2011,5,N,00,A,00,3836.0,3253.0,5116.0,4178.0,0.0,,2543.0,1793.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,04,2,11,2011,5,N,00,A,00,0.0,,103.0,26.0,0.0,,,1.0,,5,5,1,1,-1,-1,5,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,11,2011,5,N,00,A,00,5762.0,3043.0,6805.0,2947.0,0.0,,1105.0,1249.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,11,2011,5,N,00,A,00,425.0,160.0,508.0,178.0,0.0,,110.0,94.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,13,2011,5,N,00,A,00,43.0,24.0,99.0,38.0,0.0,,61.0,42.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,13,2011,5,N,00,A,00,43.0,21.0,91.0,44.0,0.0,,58.0,37.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,13,2011,5,N,00,A,00,4497.0,3778.0,8272.0,7320.0,0.0,,6650.0,2805.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,07,2,13,2011,5,N,00,A,00,32645.0,29975.0,32023.0,28690.0,0.0,,4184.0,5309.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,17,2,13,2011,5,N,00,A,00,2592.0,2179.0,2874.0,2212.0,0.0,,459.0,582.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2013,3,N,00,A,00,4338.0,3612.0,5105.0,4095.0,0.0,,1052.0,885.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,01,2,11,2016,5,N,00,A,00,5254.0,4511.0,0.0,,0.0,,5869.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,02,2,11,2016,5,N,00,A,00,877.0,527.0,0.0,,0.0,,357.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,03,2,11,2016,5,N,00,A,00,5329.0,4633.0,0.0,,0.0,,3912.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,04,2,11,2016,5,N,00,A,00,96.0,30.0,0.0,,0.0,,7.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,48,05,2,11,2016,3,N,00,A,00,7999.0,6353.0,0.0,,0.0,,2295.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
